	query	target	id
62984	A0A4Q9PTL3	A0A067PQ89	86.1
62985	A0A4Q9PTL3	A0A5C3LYG0	85.9
62986	A0A4Q9PTL3	A0A286U5Q1	85.7
62987	A0A4Q9PTL3	A0A2A9N9H1	85.7
62988	A0A4Q9PTL3	A0A0D7BBW7	85.7
62989	A0A4Q9PTL3	A0A1B7NGS0	85.6
62990	A0A4Q9PTL3	A0A369JI11	85.4
62991	A0A4Q9PTL3	A0A284QYF0	85.1
62992	A0A4Q9PTL3	D8PVH1	85.1
62993	A0A4Q9PTL3	A0A5B1QN96	84.9
62994	A0A4Q9PTL3	A0A1Q3EBI7	84.9
62995	A0A4Q9PTL3	K5XK42	84.8
62996	A0A4Q9PTL3	A0A550CU55	84.5
62997	A0A4Q9PTL3	F8Q303	84.5
62998	A0A4Q9PTL3	A0A4Y9YV70	84.2
62999	A0A4Q9PTL3	A0A0H2RJ10	84.0
63000	A0A4Q9PTL3	A0A4Z0A149	83.9
63001	A0A4Q9PTL3	A0A067N510	83.9
63002	A0A4Q9PTL3	A0A166DDH7	83.7
63003	A0A4Q9PTL3	A0A164WSN9	83.6
63004	A0A4Q9PTL3	A0A0L6X0R2	83.4
63005	A0A4Q9PTL3	A0A409VUL1	83.4
63006	A0A4Q9PTL3	A0A0D2NCE0	83.3
63008	A0A4Q9PTL3	W4JTB1	83.1
63009	A0A4Q9PTL3	A0A0C9T9D2	82.8
63010	A0A4Q9PTL3	A0A4Y9YTF6	82.7
63011	A0A4Q9PTL3	A0A166GS67	82.6
63012	A0A4Q9PTL3	M5GCQ7	82.5
63013	A0A4Q9PTL3	A0A5E3X2T7	82.5
63014	A0A4Q9PTL3	A0A165F0M1	82.3
63015	A0A4Q9PTL3	A0A167P4E4	82.2
63016	A0A4Q9PTL3	A0A5C3Q819	81.7
63017	A0A4Q9PTL3	A0A0C9T329	80.3
63018	A0A4Q9PTL3	A0A067SV84	75.5
63019	A0A4Q9PTL3	A0A1Y2BZ16	72.7
63020	A0A4Q9PTL3	A0A165CTU6	66.7
63021	A0A4Q9PTL3	A0A074S3I4	65.8
63022	A0A4Q9PTL3	A0A0B7F5J3	64.9
63023	A0A4Q9PTL3	A0A5N5QNB3	62.6
63024	D8PVH1	A0A550CU55	93.7
63025	D8PVH1	A0A284QYF0	89.4
63026	D8PVH1	A0A2A9N9H1	87.5
63027	D8PVH1	A0A1Q3EBI7	87.3
63028	D8PVH1	A0A5C3LYG0	87.2
63029	D8PVH1	A0A5B1QN96	86.8
63030	D8PVH1	A0A4Z0A149	86.2
63031	D8PVH1	A0A0D7BBW7	86.1
63032	D8PVH1	A0A4Y9YV70	86.0
63033	D8PVH1	A0A369JI11	85.9
63035	D8PVH1	A0A4S8M4X0	85.7
63036	D8PVH1	W4JTB1	85.6
63037	D8PVH1	M2PWC9	85.6
63038	D8PVH1	K5XK42	85.5
63039	D8PVH1	A0A2H3JSG5	85.4
63040	D8PVH1	A0A1J8PQ85	85.4
63041	D8PVH1	A0A1M2VA28	85.3
63042	D8PVH1	A0A165ILZ5	85.3
63043	D8PVH1	F8Q303	85.2
63044	D8PVH1	A0A0C9T9D2	85.2
63045	D8PVH1	J4IBN1	84.9
63046	D8PVH1	A0A165VRV2	84.9
63047	D8PVH1	A0A409VUL1	84.9
63048	D8PVH1	A0A401GA83	84.6
63049	D8PVH1	A0A0D2NCE0	84.5
63050	D8PVH1	A0A1B7NGS0	84.5
63051	D8PVH1	S8FNA5	84.4
63052	D8PVH1	A0A1X6MWH7	84.3
63053	D8PVH1	A0A5C3Q819	84.3
63054	D8PVH1	A0A0L6X0R2	84.1
63055	D8PVH1	A0A067PQ89	84.1
63056	D8PVH1	A0A4S4MTI8	83.9
63057	D8PVH1	A0A2G8SRN5	83.9
63058	D8PVH1	A0A286U5Q1	83.8
63059	D8PVH1	A0A5M3MJ52	83.8
63060	D8PVH1	A0A165U9X1	83.8
63061	D8PVH1	A0A371CLQ4	83.3
63062	D8PVH1	A0A5C3NW19	83.3
63063	D8PVH1	A0A5E3X2T7	83.2
63064	D8PVH1	A0A0C9T329	82.9
63065	D8PVH1	A0A166GS67	82.7
63066	D8PVH1	A0A0H2RJ10	82.5
63067	D8PVH1	A0A166DDH7	82.0
63068	D8PVH1	A0A167P4E4	81.9
63069	D8PVH1	A0A164WSN9	81.8
63070	D8PVH1	A0A165F0M1	81.7
63071	D8PVH1	M5GCQ7	81.5
63072	D8PVH1	A0A067N510	81.4
63073	D8PVH1	A0A067SV84	78.1
63074	D8PVH1	A0A4Y9YTF6	78.1
63075	D8PVH1	A0A1Y2BZ16	70.1
63076	D8PVH1	A0A0B7F5J3	65.4
63077	D8PVH1	A0A074S3I4	64.9
63078	D8PVH1	A0A165CTU6	64.6
63079	D8PVH1	A0A5N5QNB3	61.1
63080	M2PWC9	A0A1X6MWH7	92.5
63081	M2PWC9	A0A165ILZ5	91.1
63082	M2PWC9	A0A2H3JSG5	90.8
63083	M2PWC9	A0A401GA83	90.6
63084	M2PWC9	J4IBN1	90.6
63085	M2PWC9	A0A165U9X1	90.6
63086	M2PWC9	S8FNA5	89.5
63087	M2PWC9	A0A4S4MTI8	89.4
63088	M2PWC9	A0A165VRV2	89.4
63089	M2PWC9	A0A1M2VA28	89.3
63090	M2PWC9	A0A371CLQ4	87.9
63091	M2PWC9	A0A5C3NW19	87.4
63092	M2PWC9	A0A2G8SRN5	87.3
63093	M2PWC9	A0A5M3MJ52	86.8
63094	M2PWC9	A0A067PQ89	86.4
63095	M2PWC9	A0A4S8M4X0	85.9
63096	M2PWC9	A0A1J8PQ85	85.9
63098	M2PWC9	A0A5B1QN96	85.7
63099	M2PWC9	A0A4Z0A149	85.6
63100	M2PWC9	A0A1Q3EBI7	85.3
63101	M2PWC9	A0A1B7NGS0	85.3
63102	M2PWC9	F8Q303	85.3
63103	M2PWC9	A0A4Y9YV70	85.1
63104	M2PWC9	A0A286U5Q1	85.1
63105	M2PWC9	A0A5C3LYG0	84.9
63106	M2PWC9	A0A284QYF0	84.9
63107	M2PWC9	W4JTB1	84.9
63108	M2PWC9	A0A4Y9YTF6	84.6
63109	M2PWC9	A0A409VUL1	84.6
63110	M2PWC9	A0A550CU55	84.5
63111	M2PWC9	A0A2A9N9H1	84.5
63112	M2PWC9	K5XK42	83.9
63113	M2PWC9	A0A0D7BBW7	83.7
63114	M2PWC9	A0A165F0M1	83.5
63115	M2PWC9	A0A369JI11	83.4
63116	M2PWC9	A0A0C9T9D2	83.4
63117	M2PWC9	A0A166DDH7	83.1
63118	M2PWC9	A0A164WSN9	82.9
63119	M2PWC9	A0A0L6X0R2	82.6
63120	M2PWC9	A0A0D2NCE0	82.5
63121	M2PWC9	M5GCQ7	82.3
63122	M2PWC9	A0A067N510	82.2
63123	M2PWC9	A0A167P4E4	82.2
63124	M2PWC9	A0A5E3X2T7	82.2
63125	M2PWC9	A0A0H2RJ10	81.9
63126	M2PWC9	A0A5C3Q819	81.7
63127	M2PWC9	A0A166GS67	80.9
63128	M2PWC9	A0A0C9T329	80.8
63129	M2PWC9	A0A067SV84	76.4
63130	M2PWC9	A0A1Y2BZ16	70.6
63131	M2PWC9	A0A165CTU6	66.7
63132	M2PWC9	A0A074S3I4	65.0
63133	M2PWC9	A0A0B7F5J3	64.0
63134	M2PWC9	A0A5N5QNB3	62.5
63135	A0A550CU55	A0A284QYF0	88.3
63136	A0A550CU55	A0A5C3LYG0	87.5
63137	A0A550CU55	A0A2A9N9H1	87.1
63138	A0A550CU55	A0A5B1QN96	86.8
63139	A0A550CU55	A0A1Q3EBI7	86.4
63140	A0A550CU55	A0A369JI11	86.3
63141	A0A550CU55	W4JTB1	86.1
63142	A0A550CU55	A0A4Y9YV70	86.0
63144	A0A550CU55	A0A0D7BBW7	85.7
63145	A0A550CU55	A0A4S8M4X0	85.4
63146	A0A550CU55	A0A0C9T9D2	85.4
63147	A0A550CU55	A0A4Z0A149	85.3
63148	A0A550CU55	F8Q303	85.2
63149	A0A550CU55	A0A1J8PQ85	85.1
63150	A0A550CU55	A0A5C3Q819	85.1
63151	A0A550CU55	A0A1M2VA28	85.0
63152	A0A550CU55	A0A165VRV2	84.8
63153	A0A550CU55	A0A409VUL1	84.7
63154	A0A550CU55	A0A0D2NCE0	84.6
63155	A0A550CU55	K5XK42	84.6
63156	A0A550CU55	A0A401GA83	84.5
63157	A0A550CU55	A0A1B7NGS0	84.5
63158	A0A550CU55	J4IBN1	84.3
63159	A0A550CU55	A0A2H3JSG5	84.3
63160	A0A550CU55	A0A165ILZ5	84.2
63161	A0A550CU55	A0A4S4MTI8	84.0
63162	A0A550CU55	A0A5C3NW19	83.7
63163	A0A550CU55	A0A2G8SRN5	83.7
63164	A0A550CU55	A0A371CLQ4	83.7
63165	A0A550CU55	A0A5M3MJ52	83.7
63166	A0A550CU55	S8FNA5	83.5
63167	A0A550CU55	A0A1X6MWH7	83.4
63168	A0A550CU55	A0A286U5Q1	83.3
63169	A0A550CU55	A0A067PQ89	83.0
63170	A0A550CU55	A0A0L6X0R2	82.9
63171	A0A550CU55	A0A0C9T329	82.9
63172	A0A550CU55	A0A0H2RJ10	82.8
63173	A0A550CU55	A0A5E3X2T7	82.8
63174	A0A550CU55	A0A165U9X1	82.6
63175	A0A550CU55	A0A166GS67	82.3
63176	A0A550CU55	A0A167P4E4	81.7
63177	A0A550CU55	A0A067N510	81.7
63178	A0A550CU55	A0A165F0M1	81.7
63179	A0A550CU55	M5GCQ7	81.6
63180	A0A550CU55	A0A166DDH7	81.4
63181	A0A550CU55	A0A164WSN9	81.3
63182	A0A550CU55	A0A4Y9YTF6	78.2
63183	A0A550CU55	A0A067SV84	77.4
63184	A0A550CU55	A0A1Y2BZ16	70.6
63185	A0A550CU55	A0A0B7F5J3	65.3
63186	A0A550CU55	A0A074S3I4	64.5
63187	A0A550CU55	A0A165CTU6	64.5
63188	A0A550CU55	A0A5N5QNB3	60.1
63189	J4IBN1	A0A2H3JSG5	92.2
63190	J4IBN1	A0A1X6MWH7	91.5
63191	J4IBN1	A0A165ILZ5	90.9
63192	J4IBN1	A0A165U9X1	90.6
63193	J4IBN1	A0A1M2VA28	90.4
63194	J4IBN1	A0A401GA83	90.3
63195	J4IBN1	A0A165VRV2	89.8
63196	J4IBN1	A0A371CLQ4	89.2
63197	J4IBN1	S8FNA5	88.9
63198	J4IBN1	A0A5C3NW19	88.8
63199	J4IBN1	A0A2G8SRN5	88.5
63200	J4IBN1	A0A4S4MTI8	88.2
63201	J4IBN1	A0A5M3MJ52	86.3
63202	J4IBN1	A0A067PQ89	85.9
63203	J4IBN1	A0A4S8M4X0	85.7
63204	J4IBN1	A0A1J8PQ85	85.7
63205	J4IBN1	A0A0D7BBW7	85.5
63206	J4IBN1	A0A1B7NGS0	85.4
63208	J4IBN1	A0A2A9N9H1	85.4
63209	J4IBN1	A0A286U5Q1	85.4
63210	J4IBN1	A0A4Y9YTF6	84.9
63211	J4IBN1	A0A284QYF0	84.9
63212	J4IBN1	F8Q303	84.9
63213	J4IBN1	A0A5C3LYG0	84.6
63214	J4IBN1	A0A5B1QN96	84.3
63215	J4IBN1	A0A1Q3EBI7	84.1
63216	J4IBN1	A0A166DDH7	84.0
63217	J4IBN1	A0A369JI11	84.0
63218	J4IBN1	A0A164WSN9	83.9
63219	J4IBN1	A0A4Z0A149	83.7
63220	J4IBN1	A0A4Y9YV70	83.5
63221	J4IBN1	W4JTB1	83.5
63222	J4IBN1	A0A0L6X0R2	83.2
63223	J4IBN1	A0A0C9T9D2	83.1
63224	J4IBN1	A0A067N510	83.0
63225	J4IBN1	A0A165F0M1	82.9
63226	J4IBN1	K5XK42	82.8
63227	J4IBN1	M5GCQ7	82.2
63228	J4IBN1	A0A409VUL1	82.1
63229	J4IBN1	A0A0H2RJ10	82.0
63230	J4IBN1	A0A5C3Q819	81.5
63231	J4IBN1	A0A167P4E4	81.4
63232	J4IBN1	A0A5E3X2T7	81.1
63233	J4IBN1	A0A0D2NCE0	80.8
63234	J4IBN1	A0A0C9T329	80.5
63235	J4IBN1	A0A166GS67	80.3
63236	J4IBN1	A0A067SV84	73.8
63237	J4IBN1	A0A1Y2BZ16	72.0
63238	J4IBN1	A0A0B7F5J3	66.3
63239	J4IBN1	A0A074S3I4	66.0
63240	J4IBN1	A0A165CTU6	65.9
63241	J4IBN1	A0A5N5QNB3	61.8
63242	A0A165VRV2	A0A1M2VA28	89.5
63243	A0A165VRV2	A0A371CLQ4	89.4
63244	A0A165VRV2	A0A5C3NW19	89.2
63245	A0A165VRV2	A0A165U9X1	88.4
63246	A0A165VRV2	A0A2H3JSG5	88.3
63247	A0A165VRV2	A0A4S4MTI8	88.2
63248	A0A165VRV2	A0A401GA83	88.2
63249	A0A165VRV2	A0A4S8M4X0	88.2
63250	A0A165VRV2	A0A1X6MWH7	88.2
63251	A0A165VRV2	A0A067PQ89	87.9
63252	A0A165VRV2	A0A165ILZ5	87.6
63253	A0A165VRV2	A0A2G8SRN5	87.4
63254	A0A165VRV2	A0A5M3MJ52	87.2
63255	A0A165VRV2	F8Q303	86.6
63256	A0A165VRV2	A0A1J8PQ85	86.5
63257	A0A165VRV2	S8FNA5	86.3
63258	A0A165VRV2	A0A0D7BBW7	86.3
63259	A0A165VRV2	A0A5B1QN96	86.0
63260	A0A165VRV2	A0A5C3LYG0	85.7
63261	A0A165VRV2	A0A369JI11	85.6
63262	A0A165VRV2	A0A286U5Q1	85.5
63263	A0A165VRV2	A0A1B7NGS0	85.5
63264	A0A165VRV2	A0A1Q3EBI7	85.3
63265	A0A165VRV2	A0A2A9N9H1	85.2
63266	A0A165VRV2	A0A284QYF0	85.2
63267	A0A165VRV2	A0A165F0M1	85.1
63268	A0A165VRV2	A0A4Z0A149	84.9
63269	A0A165VRV2	A0A4Y9YV70	84.9
63270	A0A165VRV2	A0A409VUL1	84.9
63271	A0A165VRV2	K5XK42	84.8
63272	A0A165VRV2	A0A0L6X0R2	84.6
63274	A0A165VRV2	A0A0H2RJ10	84.3
63275	A0A165VRV2	A0A166DDH7	84.2
63276	A0A165VRV2	A0A5C3Q819	84.2
63277	A0A165VRV2	A0A067N510	84.1
63278	A0A165VRV2	W4JTB1	84.1
63279	A0A165VRV2	A0A164WSN9	84.0
63280	A0A165VRV2	A0A0C9T9D2	84.0
63281	A0A165VRV2	A0A0D2NCE0	83.7
63282	A0A165VRV2	A0A167P4E4	83.6
63283	A0A165VRV2	M5GCQ7	83.1
63284	A0A165VRV2	A0A5E3X2T7	83.1
63285	A0A165VRV2	A0A166GS67	82.7
63286	A0A165VRV2	A0A0C9T329	81.4
63287	A0A165VRV2	A0A4Y9YTF6	80.6
63288	A0A165VRV2	A0A067SV84	75.9
63289	A0A165VRV2	A0A1Y2BZ16	73.4
63290	A0A165VRV2	A0A165CTU6	66.4
63291	A0A165VRV2	A0A074S3I4	64.6
63292	A0A165VRV2	A0A0B7F5J3	63.6
63293	A0A165VRV2	A0A5N5QNB3	61.4
63345	A0A1J8PQ85	A0A1B7NGS0	98.6
63346	A0A1J8PQ85	F8Q303	88.8
63347	A0A1J8PQ85	A0A5M3MJ52	86.9
63348	A0A1J8PQ85	A0A5C3LYG0	86.5
63349	A0A1J8PQ85	A0A2A9N9H1	86.5
63350	A0A1J8PQ85	A0A2G8SRN5	86.2
63351	A0A1J8PQ85	A0A369JI11	85.7
63352	A0A1J8PQ85	A0A284QYF0	85.7
63353	A0A1J8PQ85	A0A4S8M4X0	85.5
63354	A0A1J8PQ85	A0A371CLQ4	85.4
63355	A0A1J8PQ85	A0A0L6X0R2	85.3
63356	A0A1J8PQ85	A0A401GA83	85.3
63357	A0A1J8PQ85	A0A1X6MWH7	84.8
63358	A0A1J8PQ85	A0A0C9T9D2	84.7
63359	A0A1J8PQ85	A0A0D7BBW7	84.7
63360	A0A1J8PQ85	A0A1Q3EBI7	84.7
63361	A0A1J8PQ85	A0A1M2VA28	84.7
63362	A0A1J8PQ85	A0A286U5Q1	84.5
63363	A0A1J8PQ85	A0A5B1QN96	84.3
63364	A0A1J8PQ85	A0A0D2NCE0	84.2
63365	A0A1J8PQ85	A0A2H3JSG5	84.2
63366	A0A1J8PQ85	A0A409VUL1	84.1
63367	A0A1J8PQ85	A0A165ILZ5	84.0
63368	A0A1J8PQ85	A0A165U9X1	84.0
63369	A0A1J8PQ85	A0A5C3NW19	83.9
63370	A0A1J8PQ85	K5XK42	83.8
63371	A0A1J8PQ85	A0A0C9T329	83.8
63372	A0A1J8PQ85	A0A067PQ89	83.8
63373	A0A1J8PQ85	A0A4Y9YV70	83.7
63374	A0A1J8PQ85	A0A0H2RJ10	83.7
63375	A0A1J8PQ85	W4JTB1	83.7
63376	A0A1J8PQ85	A0A4S4MTI8	83.6
63377	A0A1J8PQ85	A0A166DDH7	83.4
63378	A0A1J8PQ85	A0A164WSN9	83.2
63379	A0A1J8PQ85	A0A5C3Q819	83.2
63380	A0A1J8PQ85	S8FNA5	83.1
63381	A0A1J8PQ85	M5GCQ7	82.9
63382	A0A1J8PQ85	A0A4Z0A149	82.9
63383	A0A1J8PQ85	A0A165F0M1	82.4
63384	A0A1J8PQ85	A0A167P4E4	82.0
63385	A0A1J8PQ85	A0A166GS67	81.8
63386	A0A1J8PQ85	A0A067N510	81.7
63387	A0A1J8PQ85	A0A5E3X2T7	81.2
63388	A0A1J8PQ85	A0A4Y9YTF6	78.7
63389	A0A1J8PQ85	A0A067SV84	77.5
63390	A0A1J8PQ85	A0A1Y2BZ16	72.0
63391	A0A1J8PQ85	A0A165CTU6	65.3
63392	A0A1J8PQ85	A0A074S3I4	63.1
63393	A0A1J8PQ85	A0A0B7F5J3	62.4
63394	A0A1J8PQ85	A0A5N5QNB3	60.8
63395	A0A2H3JSG5	A0A1X6MWH7	92.6
63396	A0A2H3JSG5	A0A165ILZ5	92.3
63397	A0A2H3JSG5	A0A165U9X1	91.7
63398	A0A2H3JSG5	S8FNA5	90.8
63399	A0A2H3JSG5	A0A401GA83	90.0
63400	A0A2H3JSG5	A0A1M2VA28	88.3
63401	A0A2H3JSG5	A0A4S4MTI8	87.2
63402	A0A2H3JSG5	A0A371CLQ4	87.1
63403	A0A2H3JSG5	A0A5C3NW19	87.1
63404	A0A2H3JSG5	A0A2G8SRN5	86.5
63405	A0A2H3JSG5	A0A284QYF0	85.1
63406	A0A2H3JSG5	A0A4Y9YTF6	85.1
63407	A0A2H3JSG5	A0A286U5Q1	84.8
63408	A0A2H3JSG5	A0A5M3MJ52	84.6
63409	A0A2H3JSG5	A0A067PQ89	84.3
63410	A0A2H3JSG5	A0A2A9N9H1	84.2
63411	A0A2H3JSG5	A0A4S8M4X0	83.8
63412	A0A2H3JSG5	A0A1Q3EBI7	83.8
63413	A0A2H3JSG5	A0A1B7NGS0	83.7
63414	A0A2H3JSG5	F8Q303	83.4
63415	A0A2H3JSG5	A0A166DDH7	83.1
63416	A0A2H3JSG5	A0A5C3LYG0	83.1
63417	A0A2H3JSG5	A0A164WSN9	83.0
63418	A0A2H3JSG5	A0A5B1QN96	82.9
63419	A0A2H3JSG5	A0A0D7BBW7	82.9
63420	A0A2H3JSG5	A0A369JI11	82.8
63421	A0A2H3JSG5	A0A0L6X0R2	82.6
63422	A0A2H3JSG5	A0A4Z0A149	82.6
63423	A0A2H3JSG5	W4JTB1	82.6
63424	A0A2H3JSG5	K5XK42	82.5
63425	A0A2H3JSG5	A0A165F0M1	82.5
63426	A0A2H3JSG5	A0A4Y9YV70	82.3
63427	A0A2H3JSG5	A0A067N510	82.2
63428	A0A2H3JSG5	A0A409VUL1	82.0
63429	A0A2H3JSG5	A0A0C9T9D2	81.7
63430	A0A2H3JSG5	A0A5C3Q819	81.5
63431	A0A2H3JSG5	M5GCQ7	81.5
63432	A0A2H3JSG5	A0A0H2RJ10	81.3
63433	A0A2H3JSG5	A0A167P4E4	81.1
63434	A0A2H3JSG5	A0A0D2NCE0	81.0
63435	A0A2H3JSG5	A0A0C9T329	80.2
63436	A0A2H3JSG5	A0A5E3X2T7	79.4
63437	A0A2H3JSG5	A0A166GS67	79.1
63438	A0A2H3JSG5	A0A067SV84	74.4
63439	A0A2H3JSG5	A0A1Y2BZ16	71.0
63440	A0A2H3JSG5	A0A165CTU6	66.8
63441	A0A2H3JSG5	A0A074S3I4	66.2
63442	A0A2H3JSG5	A0A0B7F5J3	65.3
63443	A0A2H3JSG5	A0A5N5QNB3	62.1
63444	A0A1B7NGS0	F8Q303	88.2
63445	A0A1B7NGS0	A0A5M3MJ52	86.9
63446	A0A1B7NGS0	A0A2A9N9H1	86.2
63447	A0A1B7NGS0	A0A2G8SRN5	85.9
63448	A0A1B7NGS0	A0A5C3LYG0	85.8
63449	A0A1B7NGS0	A0A371CLQ4	85.3
63450	A0A1B7NGS0	A0A401GA83	85.3
63451	A0A1B7NGS0	A0A4S8M4X0	85.2
63452	A0A1B7NGS0	A0A369JI11	84.9
63453	A0A1B7NGS0	A0A284QYF0	84.9
63454	A0A1B7NGS0	A0A0L6X0R2	84.7
63455	A0A1B7NGS0	A0A0D7BBW7	84.6
63456	A0A1B7NGS0	A0A1Q3EBI7	84.6
63457	A0A1B7NGS0	A0A1M2VA28	84.5
63458	A0A1B7NGS0	A0A0C9T9D2	84.4
63459	A0A1B7NGS0	A0A1X6MWH7	84.3
63460	A0A1B7NGS0	A0A5B1QN96	84.3
63461	A0A1B7NGS0	A0A409VUL1	84.1
63462	A0A1B7NGS0	A0A286U5Q1	84.0
63463	A0A1B7NGS0	A0A0C9T329	83.8
63464	A0A1B7NGS0	A0A5C3NW19	83.7
63465	A0A1B7NGS0	A0A0D2NCE0	83.7
63466	A0A1B7NGS0	A0A165U9X1	83.5
63467	A0A1B7NGS0	A0A165ILZ5	83.4
63468	A0A1B7NGS0	K5XK42	83.4
63469	A0A1B7NGS0	A0A5C3Q819	83.2
63470	A0A1B7NGS0	M5GCQ7	83.2
63471	A0A1B7NGS0	A0A4Y9YV70	83.2
63472	A0A1B7NGS0	W4JTB1	83.1
63473	A0A1B7NGS0	A0A067PQ89	83.0
63474	A0A1B7NGS0	A0A4S4MTI8	82.9
63475	A0A1B7NGS0	A0A166DDH7	82.9
63476	A0A1B7NGS0	A0A0H2RJ10	82.8
63477	A0A1B7NGS0	A0A164WSN9	82.8
63478	A0A1B7NGS0	S8FNA5	82.6
63479	A0A1B7NGS0	A0A4Z0A149	82.3
63480	A0A1B7NGS0	A0A165F0M1	82.3
63481	A0A1B7NGS0	A0A167P4E4	81.9
63482	A0A1B7NGS0	A0A067N510	81.4
63483	A0A1B7NGS0	A0A166GS67	81.4
63484	A0A1B7NGS0	A0A5E3X2T7	80.6
63485	A0A1B7NGS0	A0A4Y9YTF6	78.4
63486	A0A1B7NGS0	A0A067SV84	77.4
63487	A0A1B7NGS0	A0A1Y2BZ16	71.5
63488	A0A1B7NGS0	A0A165CTU6	65.6
63489	A0A1B7NGS0	A0A074S3I4	63.2
63490	A0A1B7NGS0	A0A0B7F5J3	62.4
63491	A0A1B7NGS0	A0A5N5QNB3	60.9
63492	A0A401GA83	A0A165ILZ5	90.0
63493	A0A401GA83	A0A1M2VA28	89.9
63494	A0A401GA83	A0A1X6MWH7	89.7
63495	A0A401GA83	S8FNA5	88.8
63496	A0A401GA83	A0A165U9X1	88.6
63497	A0A401GA83	A0A4S4MTI8	88.3
63498	A0A401GA83	A0A371CLQ4	86.8
63499	A0A401GA83	A0A5C3NW19	86.6
63500	A0A401GA83	A0A2G8SRN5	86.5
63501	A0A401GA83	A0A5M3MJ52	85.7
63502	A0A401GA83	A0A284QYF0	85.4
63503	A0A401GA83	A0A1Q3EBI7	84.6
63504	A0A401GA83	A0A2A9N9H1	84.5
63505	A0A401GA83	A0A5B1QN96	84.2
63506	A0A401GA83	A0A369JI11	84.0
63507	A0A401GA83	A0A286U5Q1	84.0
63508	A0A401GA83	F8Q303	84.0
63509	A0A401GA83	A0A4Z0A149	83.9
63510	A0A401GA83	A0A4Y9YTF6	83.7
63511	A0A401GA83	A0A4S8M4X0	83.7
63512	A0A401GA83	W4JTB1	83.5
63513	A0A401GA83	A0A4Y9YV70	83.4
63514	A0A401GA83	A0A067PQ89	83.4
63515	A0A401GA83	A0A165F0M1	82.9
63516	A0A401GA83	A0A409VUL1	82.9
63517	A0A401GA83	K5XK42	82.6
63518	A0A401GA83	M5GCQ7	82.6
63519	A0A401GA83	A0A0D7BBW7	82.6
63520	A0A401GA83	A0A5C3LYG0	82.5
63521	A0A401GA83	A0A0L6X0R2	82.2
63522	A0A401GA83	A0A0C9T9D2	82.0
63523	A0A401GA83	A0A067N510	81.9
63524	A0A401GA83	A0A5E3X2T7	81.5
63525	A0A401GA83	A0A167P4E4	81.4
63526	A0A401GA83	A0A166DDH7	81.4
63527	A0A401GA83	A0A164WSN9	81.3
63528	A0A401GA83	A0A166GS67	81.1
63529	A0A401GA83	A0A0D2NCE0	80.9
63530	A0A401GA83	A0A0H2RJ10	80.8
63531	A0A401GA83	A0A5C3Q819	80.8
63532	A0A401GA83	A0A0C9T329	79.5
63533	A0A401GA83	A0A067SV84	74.0
63534	A0A401GA83	A0A1Y2BZ16	70.3
63535	A0A401GA83	A0A165CTU6	66.9
63536	A0A401GA83	A0A074S3I4	65.3
63537	A0A401GA83	A0A0B7F5J3	64.0
63538	A0A401GA83	A0A5N5QNB3	59.7
63539	A0A371CLQ4	A0A5C3NW19	98.6
63540	A0A371CLQ4	A0A1M2VA28	91.4
63541	A0A371CLQ4	A0A2G8SRN5	91.2
63542	A0A371CLQ4	A0A1X6MWH7	88.0
63543	A0A371CLQ4	A0A4S4MTI8	87.7
63544	A0A371CLQ4	A0A165ILZ5	87.7
63545	A0A371CLQ4	A0A165U9X1	87.5
63546	A0A371CLQ4	A0A4S8M4X0	86.2
63547	A0A371CLQ4	A0A067PQ89	85.6
63548	A0A371CLQ4	A0A5M3MJ52	85.4
63549	A0A371CLQ4	A0A5C3LYG0	85.1
63550	A0A371CLQ4	S8FNA5	85.1
63551	A0A371CLQ4	A0A369JI11	85.0
63552	A0A371CLQ4	K5XK42	84.8
63553	A0A371CLQ4	A0A0D7BBW7	84.6
63554	A0A371CLQ4	A0A2A9N9H1	84.5
63555	A0A371CLQ4	A0A284QYF0	84.3
63556	A0A371CLQ4	A0A5B1QN96	84.2
63557	A0A371CLQ4	A0A1Q3EBI7	84.0
63558	A0A371CLQ4	A0A4Z0A149	83.9
63559	A0A371CLQ4	F8Q303	83.6
63560	A0A371CLQ4	A0A286U5Q1	83.4
63561	A0A371CLQ4	A0A0C9T9D2	83.4
63562	A0A371CLQ4	A0A166DDH7	83.1
63563	A0A371CLQ4	M5GCQ7	82.9
63564	A0A371CLQ4	A0A164WSN9	82.9
63565	A0A371CLQ4	A0A409VUL1	82.7
63566	A0A371CLQ4	A0A0D2NCE0	82.5
63567	A0A371CLQ4	A0A067N510	82.4
63568	A0A371CLQ4	A0A165F0M1	82.3
63569	A0A371CLQ4	A0A167P4E4	82.2
63570	A0A371CLQ4	A0A5C3Q819	82.2
63571	A0A371CLQ4	W4JTB1	82.2
63572	A0A371CLQ4	A0A5E3X2T7	82.2
63573	A0A371CLQ4	A0A0L6X0R2	82.0
63574	A0A371CLQ4	A0A4Y9YV70	82.0
63575	A0A371CLQ4	A0A166GS67	81.8
63576	A0A371CLQ4	A0A4Y9YTF6	81.5
63577	A0A371CLQ4	A0A0H2RJ10	80.8
63578	A0A371CLQ4	A0A0C9T329	80.8
63579	A0A371CLQ4	A0A067SV84	75.0
63580	A0A371CLQ4	A0A1Y2BZ16	71.8
63581	A0A371CLQ4	A0A165CTU6	67.1
63582	A0A371CLQ4	A0A0B7F5J3	66.4
63583	A0A371CLQ4	A0A074S3I4	65.7
